Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Crowning of Miss University of Miami, Barbara Wartell				Written on verso: "Tempo - 1951 May; Miss U-M Barbara Wartell"		Photographs	1951-05	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 3; Folder Title: Students: Beauties/Queens,  1950-1969	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200010001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/162	162	121.jp2	/um_students/image/121.jp2
John Basil, architecture student				Written on verso: "John Basil"		Photographs	1952	1950-1960	Coral Gables (Florida)	1 b&w photograph; 12 x 17.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 9; Folder Title: Students: Individuals (B) photos/negatives various	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201730001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/163	163	206.jp2	/um_students/image/206.jp2
Student at Roswell Air Force Base				Written on verso: "HQS., 509th Bomb Wing, Walker Air Force Base, Roswell, New Mexico- Miss Esther Jean Sym, University of Miami coed, is shown with the Packard convertible furnished by the Packard Motor Company for her stay at Walker Air Force Base. In the background is the Boeing B-29 Superfortress "Daves Dream" that dropped the Atomic Bomb on Bikini in 1946"		Photographs		1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.5x20.2cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 5; Folder No. 3; Folder Title: Students: Individuals (S) (2 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200640001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/164	164	184.jp2	/um_students/image/184.jp2
Three female students	Stacks, Robert			Written on verso: "Annselma, Julie Charlene, Mary Ann Thayer; March 10, 1950 Hurricane" Written on verso:		Photographs	1950-03-10	1950-1960	Coral Gables (Florida)	1 b&w photograph; 18.3 x 12.1 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2;  Folder No. 9;  Folder Title: Students: Group Photos (2 of 2), v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201220001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/165	165	72.jp2	/um_students/image/72.jp2
Group of students throwing a student into the pool				Written on verso: "Students on Campus"		Photographs			Coral Gables (Florida)	1 b&w photograph; 13.2 x 8.9 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 5; Folder No. 11; Folder Title: Students: Miscellaneous.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201970001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/166	166	173.jp2	/um_students/image/173.jp2
Student's desk in a dorm room				Written on verso: "Old Dorms", "John Hamilton"		Photographs			Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 5; Folder Title: Student in Dorms (2 of 3) photos/negatives, v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201610001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/167	167	192.jp2	/um_students/image/192.jp2
Lorraine Hammer				Written on verso: "Lorraine Hammer; Chi Omega; 18 years old; 1948"		Portrait photographs	1948	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 10; Folder Title: Students: 1940s, 1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201020001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/168	168	106.jp2	/um_students/image/106.jp2
Group photograph of students				A group of students in early years.		Photographs			Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 9; Folder Title: Students: Group Photos (2 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201590001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/169	169	108.jp2	/um_students/image/108.jp2
Group of female students in the early years			Group of female students standing in front of the building			Photographs		1920-1930	Coral Gables (Florida)	1 b&w photograph; 25.7 x 20.1 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 4; Folder Title: Students: 1920s (1 of 2), 1920s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201330001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/170	170	95.jp2	/um_students/image/95.jp2
Neil Gilbride				Written on verso: "Neil Gilbride; IBIS 1951 Page 83"		Photographs	1951	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.2 x 20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 4; Folder No. 5; Folder Title: Students: Individuals (G).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201770001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/171	171	12.jp2	/um_students/image/12.jp2
Student protest			Two students holding posters saying "Peace" and  "America- Fix it or Forget it!!"			Photographs			Coral Gables (Florida)	1 b&w photograph; 25.5 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7; Folder No. 7; Folder Title: Students Protesting.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200730001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/172	172	93.jp2	/um_students/image/93.jp2
Students in a pie eating contest	Romer, G.W.			Written on verso: "Pie Eating Contest; Chas Wilkinson in foreground, the winner"		Photographs		1920-1930	Coral Gables (Florida)	1 b&w photograph; 25.6 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 4; Folder Title: Students: 1920s (1 of 2), 1920s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200340001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/173	173	17.jp2	/um_students/image/17.jp2
Merit Scholars in an office				Written on verso: "1980 Merit Scholars"		Photographs	1980	1980-1990	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7; Folder No. 11; Folder Title: Students: Scholarship and Award Recipients, v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		lmc					asu06420200880001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/174	174	176.jp2	/um_students/image/176.jp2
Male students playing games on the ground						Photographs		1920-1950	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 2; Folder Title: Students: 1920s - 1940s (1 of 2),  1920s-1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201300001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/175	175	85.jp2	/um_students/image/85.jp2
Female students posing at a casting call				Written on verso: "UM girls being chosen for models; 1938 or 1939"		Photographs	1938-1939	1930-1940	Coral Gables (Florida)	1 b&w photograph; 21.6 x 16.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 6; Folder Title: Students: 1930s, 1930s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200360001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/176	176	182.jp2	/um_students/image/182.jp2
Three female students				Written on verso: "Betty Berlin as Ada, Marry Rutt Hayes as Bella, Elizabeth Stone as Norma"		Photographs	1942-04	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.75 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2;  Folder No. 8;  Folder Title: Students: Group Photos (1 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200820001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/177	177	169.jp2	/um_students/image/169.jp2
Dorothy Boyce				Written on verso: "Boyce, Dorothy; Jan. 1962"		Portrait photographs	1962-01	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.3x20.7cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 9; Folder Title: Students: Individuals.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200480001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/178	178	141.jp2	/um_students/image/141.jp2
Student protest	Wray, Michael					Photographs			Coral Gables (Florida)	1 b&w photograph; 25.5 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7; Folder No. 7; Folder Title: Students Protesting.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200750001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/179	179	175.jp2	/um_students/image/175.jp2
Juan Galvez and two others reading the Evening Classics	Fleming, Fred B.			Written on verso: "Juan Galvez"		Photographs	1952	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 4; Folder No. 5; Folder Title: Students: Individuals (G).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200570001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/180	180	109.jp2	/um_students/image/109.jp2
Students working by Richter Library			Fish eye lens photograph of students working on campus.	Written on verso: "Students on campus"		Photographs	1972	1970-1980	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.5cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7;  Folder No. 2;  Folder Title: Students on Campus, 1972	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200700001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/181	181	2.jp2	/um_students/image/2.jp2
Joe Bagby						Photographs	1958-07-11	1950-1960	Coral Gables (Florida)	1 b&w photograph; 9.7 x 12.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 9; Folder Title: Students: Individuals (B) photos/negatives, v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201680001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/182	182	200.jp2	/um_students/image/200.jp2
Photograph of graduating students				Written on verso: "U. of M. grads 1940"		Photographs	1940	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 10; Folder Title: Students: 1940s, 1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201040001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/183	183	50.jp2	/um_students/image/50.jp2
Group Photograph of female students						Photographs			Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 9; Folder Title: Students: Group Photos (2 of 2), v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201240001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/184	184	47.jp2	/um_students/image/47.jp2
Nancy McCabe				Written on verso: "December 1950 Nancy McCabe"		Photographs	1950-12	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.7 x 20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 4; Folder No. 10; Folder Title: Students: Individuals (M).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200630001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/185	185	190.jp2	/um_students/image/190.jp2
Students protesting near Miami Police motorcycles	Wray, Michael					Photographs			Coral Gables (Florida)	1 b&w photograph; 25.5 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7; Folder No. 7; Folder Title: Students Protesting.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200740001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/186	186	94.jp2	/um_students/image/94.jp2
Students with a trophy	Coral Gables News Bureau			Written on verso: "Queen of Clubs"		Group portraits	1939	1930-1940	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1;  Folder No. 6;  Folder Title: Students: 1930s, 1930s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200380001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/187	187	96.jp2	/um_students/image/96.jp2
Students and the Aviation Club airplane				Written on verso: "Students and 'Herley,' aviation club's plane '46"		Photographs	1946	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 10; Folder Title: Students: 1940s, 1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201010001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/188	188	122.jp2	/um_students/image/122.jp2
Henry Compton, freshman student				Written on verso: "Henry Compton Drinks October 1950 Tempo"		Photographs	1950-10	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.9 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 7; Folder Title: Students: Frosh.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200160001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/189	189	39.jp2	/um_students/image/39.jp2
Jerry Chapin in the so-called wheelchair brigade	Wayman, Stan			Written on verso: "Wheelchair brigade; Jerry Chapin; Jan 1951 Tempo"		Photographs	1951-01	1950-1960	Coral Gables (Florida)	1 b&w photograph; 24.6 x 19.8 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 4; Folder No. 1; Folder Title: Students: Individuals (C).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200500001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/190	190	126.jp2	/um_students/image/126.jp2
Joe Cummings with a dog	Greenfield, David			Written on verso: Joe Cummings Sept 5, 1952"		Photographs	1952-09-05	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 4; Folder No. 1; Folder Title: Students: Individuals (C), SL	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200510001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/191	191	142.jp2	/um_students/image/142.jp2
Ibis beauty posing next to a tree				Written on verso: "Barbara Shanes 1951 Ibis Beauty"		Photographs	1951	1950-1960	Coral Gables (Florida)	1 b&w photograph; 20.3 x 25.9 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 11; Folder Title: Students: Ibis Queens, 1950s-1960s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201250001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/192	192	123.jp2	/um_students/image/123.jp2
Students walking to class						Photographs	1964	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 6;  Folder No. 8;  Folder Title: Students: on Campus 1964, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420202150001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/193	193	28.jp2	/um_students/image/28.jp2
Girls in dorm common room	Gill, Henry			Written on verso: "Student in Dorms June 1962"		Photographs	1962-06	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.4x20.5cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 4; Folder Title: Students in Dorms (1 of 3).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200440001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/195	195	117.jp2	/um_students/image/117.jp2
Anne Meyer, Ibis Queen				Written on verso: "Anne Meyer 1951 Ibis Queen"		Photographs	1951	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.8 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 11; Folder Title: Students: Ibis Queens.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201600001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/196	196	152.jp2	/um_students/image/152.jp2
Members of the Iota Alpha Pi Sorority in their Sorority House				Written on verso: "Shacks November 1949"		Photographs	1949-11	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.7 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 11; Folder Title: Students: 1949, 1949	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201100001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/197	197	145.jp2	/um_students/image/145.jp2
Barbara Shanes, Ibis Beauty				Written on verso: "Barbara Shanes 1951 Ibis Beauty"		Photographs	1951	1950-1960	Coral Gables (Florida)	1 b&w photograph; 20.3 x 25.8 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 11; Folder Title: Students: Ibis Queens, 1950s-1960s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201270001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/198	198	52.jp2	/um_students/image/52.jp2
Male students eating				Written on verso: "Campus Scene"		Photographs		1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 6; Folder No. 3; Folder Title: Students: on Campus 1960s, 1960s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420202030001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/199	199	140.jp2	/um_students/image/140.jp2
Barbara Hoeltzel, Tempo Cover Girl, at the beach				Written on verso: "Barbara Hoeltzel March 6, 1953", "Tempo cover girl"		Photographs	1953-03-06	1950-1960	Coral Gables (Florida)	1 b&w photograph; 20.5 x 25.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7; Folder No. 13; Folder Title: Students: Tempo Beauties, 1950s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200950001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/200	200	70.jp2	/um_students/image/70.jp2
Students painting in the shacks				Written on verso. "Shacks, Main Campus"		Photographs			Coral Gables (Florida)	1 b&w photograph; 25.7 x 20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 9; Folder Title: Students: Group Photos (2 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201580001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/201	201	101.jp2	/um_students/image/101.jp2
Mary Danison, Ibis Queen		Brignolo-Baiar		Written on verso: "Mary Danison 1950 Ibis Queen" ; text written all around the edges of photograph.		Photographs	1950	1950-1960	Coral Gables (Florida)	1 b&w photograph; 20.3 x 25.7 cm	ENG	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 11; Folder Title: Students: Ibis Queens, 1950s-1960s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201260001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/202	202	188.jp2	/um_students/image/188.jp2
Jerry Frankel	TSL			Written on verso: "Frankel, Jerry; May 1961-TSL"		Portrait photographs	1961-05	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 4; Folder No. 4; Folder Title: Students: Individuals (F).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201760001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/203	203	138.jp2	/um_students/image/138.jp2
Terry W. Kennedy receiving Engineering Award	B.L.		He received the award for outstanding contribution to Value Engineering from the Society of American Value Engineers	Written on verso. "P.I.O. Prof. Kromp w/ Terry W. Kennedy (prize winner) Engineering Bldg. April 1966 - BL"		Photographs	1966-04	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.8 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7;  Folder No. 11;  Folder Title: Students: Scholarship and Award Recipients, v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200920001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/204	204	8.jp2	/um_students/image/8.jp2
Jerry Chapin in a modified wheelchair				Written on verso:"Jerry Chapin; Oct 27, 1950 Hurricane"		Photographs	1950-10-27	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 4; Folder No. 1; Folder Title: Students: Individuals (C).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200520001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/205	205	208.jp2	/um_students/image/208.jp2
Students outside Memorial Classroom Building	STM			Written on verso: "Students on Campus"		Photographs	1965-03	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 6; Folder No. 9; Folder Title: Students: on Campus 1965, 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420202170001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/206	206	155.jp2	/um_students/image/155.jp2
Illustration of an entrance to the University of Miami		Fink, Bob (illustrator)		Written on verso: "Early Years; Fink, Bob Illustrations"		Architectural drawings; Photographs			Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 2; Folder Title: Students: 1920s - 1940s (1 of 2), 1920s-1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200250001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/207	207	58.jp2	/um_students/image/58.jp2
Group of male students in 1920s				In front right corner: "By SHARFMAN / Miami #18"		Photographs		1920-1930	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.5 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 4; Folder Title: Students: 1920s (1 of 2), 1920s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201320001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/208	208	203.jp2	/um_students/image/203.jp2
Quartet	Fisher, Ray			Written on verso: "Ralph Martin Tempo June 1950"		Photographs	1950	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.7x20.3cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 5; Folder No. 10; Folder Title: Students: Martin, Ralph, 1950s	http://merrick.library.miami.edu/digitalprojects/copyright.html	© Ray Fisher. All rights reserved.						asu06420200650001001												2009-06-18	2012-09-13	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/209	209	171.jp2	/um_students/image/171.jp2
Male student fishing				Written on verso.: "Fishing on Student Club lake 1950 Ibis P41"; Text on bottom front:  "IBIS CUT B-41"		Photographs	1950-02-28	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.6 x 20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 14; Folder Title: Students: at Lake Osceola.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201420001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/210	210	213.jp2	/um_students/image/213.jp2
Two students talking	Blakeley, Ron			Written on verso: "Students on Campus"		Photographs	1962-11-05	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 6;  Folder No. 6;  Folder Title: Students: on Campus 1962,  1962	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420202070001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/211	211	65.jp2	/um_students/image/65.jp2
Miss Florida Pageant winner			New pageant winner receiving a trophy and flowers from previous winner.			Photographs	1946	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 10; Folder Title: Students: 1940s, 1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201030001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/212	212	1.jp2	/um_students/image/1.jp2
